transaction_id,user_id,recipient_id,created_ts,send_amount,send_currency,receive_amount,receive_currency,fx_rate,fee_amount,payment_method,payout_method,device_id,ip_address,status,decline_reason
T0003311,U00155,R00321,2026-01-02 17:23:53,135.63,USD,2057.91,GHS,15.1726,1.36,debit_card,bank,DV00155,US.182.217.222,completed,
T0002631,U00127,R00268,2026-01-02 17:36:51,272.84,EUR,774131.61,TZS,2837.3077,2.73,debit_card,mpesa,DV00127,DE.49.80.17,completed,
T0015266,U00697,R01403,2026-01-02 17:37:01,365.56,GBP,59855.25,KES,163.734,3.66,bank_transfer,bank,DV00697,GB.252.122.163,completed,
T0006475,U00305,R00620,2026-01-02 17:49:05,221.41,GBP,1025343.47,UGX,4631.0073,2.21,bank_transfer,mtn_momo,DV00305,GB.48.13.239,completed,
T0016594,U00755,R01525,2026-01-02 17:59:35,355.84,GBP,672513.64,NGN,1889.9262,3.56,apple_pay,bank,DV00755,GB.38.251.172,completed,
T0006543,U00307,R00622,2026-01-02 18:01:30,502.09,GBP,957093.37,NGN,1906.2047,5.02,bank_transfer,bank,DV00307,GB.80.215.83,completed,
T0014454,U00659,R01320,2026-01-02 18:01:33,79.7,USD,204922.36,TZS,2571.3215,0.8,apple_pay,mpesa,DV00659,US.25.122.237,completed,
T0014059,U00638,R01280,2026-01-02 18:28:05,161.95,USD,20747.93,KES,128.1152,1.62,debit_card,mpesa,DV00638,US.1.150.140,completed,
T0015742,U00721,R01451,2026-01-02 18:30:05,226.23,GBP,754766.48,TZS,3336.2084,2.26,debit_card,tigopesa,DV00721,GB.93.25.44,completed,
T0014929,U00684,R01377,2026-01-02 18:33:26,211.49,USD,3185.6,GHS,15.0627,2.11,bank_transfer,mtn_momo,DV00684,US.173.11.173,failed,card_declined
T0007866,U00367,R00750,2026-01-02 18:42:04,57.74,GBP,108715.56,NGN,1882.7102,0.58,debit_card,bank,DV00367,GB.30.38.103,completed,
T0006436,U00303,R00617,2026-01-02 18:52:25,142.59,GBP,23867.61,KES,167.3862,1.43,debit_card,mpesa,DV00303,GB.14.41.245,completed,
T0014584,U00667,R01337,2026-01-02 18:59:51,362.66,USD,945873.31,TZS,2608.1362,3.63,apple_pay,tigopesa,DV00667,US.13.33.163,completed,
T0001791,U00089,R00185,2026-01-02 19:12:03,94.37,EUR,157039.1,NGN,1664.1569,0.94,apple_pay,bank,DV00089,DE.198.172.26,completed,
T0007195,U00337,R00687,2026-01-02 19:25:39,86.87,EUR,12143.87,KES,139.8004,0.87,apple_pay,mpesa,DV00337,DE.27.167.28,completed,
T0016051,U00734,R01481,2026-01-02 19:42:14,181.68,GBP,346497.6,NGN,1907.1442,1.82,bank_transfer,bank,DV00734,GB.100.106.228,completed,
T0016023,U00733,R01477,2026-01-02 20:01:29,197.51,GBP,3794.4,GHS,19.2114,1.98,debit_card,mtn_momo,DV00733,GB.23.156.66,completed,
T0010301,U00470,R00967,2026-01-02 20:03:23,139.55,USD,211434.22,NGN,1515.1233,1.4,debit_card,bank,DV00470,US.179.147.226,completed,
T0011674,U00533,R01078,2026-01-02 20:16:45,217.77,USD,3251.66,GHS,14.9319,2.18,google_pay,mtn_momo,DV00533,US.22.236.176,completed,
T0012358,U00562,R01132,2026-01-02 20:17:05,184.48,USD,477690.75,TZS,2589.3916,1.84,apple_pay,mpesa,DV00562,US.48.63.46,completed,
T0005373,U00252,R00512,2026-01-02 20:17:30,108.63,EUR,307515.86,TZS,2830.9019,1.09,debit_card,tigopesa,DV00252,DE.186.206.190,completed,
T0002072,U00102,R00213,2026-01-02 20:23:01,78.37,GBP,262217.72,TZS,3345.872,0.78,debit_card,tigopesa,DV00102,GB.227.254.76,completed,
T0005903,U00279,R00564,2026-01-02 20:25:45,128.93,GBP,600108.5,UGX,4654.4781,1.29,debit_card,airtel_money,DV00279,GB.132.43.219,completed,
T0010303,U00470,R00967,2026-01-02 20:27:16,142.17,USD,216005.45,NGN,1519.3169,1.42,apple_pay,bank,DV00470,US.130.18.15,completed,
T0016001,U00732,R01476,2026-01-02 20:30:27,271.51,GBP,45055.1,KES,165.9408,2.72,debit_card,bank,DV00732,GB.5.236.50,completed,
T0012958,U00586,R01182,2026-01-02 20:39:15,209.01,EUR,339948.69,NGN,1626.4664,2.09,bank_transfer,bank,DV00586,DE.197.85.37,completed,
T0004338,U00203,R00425,2026-01-02 20:48:20,164.16,GBP,773490.9,UGX,4711.7195,1.64,debit_card,mtn_momo,DV00203,GB.230.181.157,completed,
T0003457,U00160,R00332,2026-01-02 21:11:19,49.34,GBP,8129.78,KES,164.7849,0.5,apple_pay,bank,DV00160,GB.12.91.157,completed,
T0004138,U00194,R00405,2026-01-02 21:24:50,269.24,EUR,4380.61,GHS,16.2702,2.69,apple_pay,bank,DV00194,DE.26.37.221,completed,
T0014989,U00687,R01384,2026-01-02 21:26:00,250.08,GBP,817965.02,TZS,3270.76,2.5,debit_card,tigopesa,DV00687,GB.33.73.177,completed,
T0014194,U00645,R01293,2026-01-02 21:26:28,309.9,GBP,51508.8,KES,166.2099,3.1,debit_card,bank,DV00645,GB.183.95.12,completed,
T0010777,U00490,R01005,2026-01-02 21:28:42,256.81,USD,673030.25,TZS,2620.7253,2.57,google_pay,mpesa,DV00490,US.112.109.175,completed,
T0002260,U00111,R00234,2026-01-02 21:37:51,102.06,GBP,486681.88,UGX,4768.4241,1.02,debit_card,airtel_money,DV00111,GB.217.95.227,completed,
T0004348,U00203,R00424,2026-01-02 21:46:33,110.48,GBP,514524.25,UGX,4657.1877,1.1,apple_pay,mtn_momo,DV00203,GB.219.234.38,completed,
T0013641,U00618,R01245,2026-01-02 21:51:54,54.64,EUR,7661.23,KES,140.2212,0.55,debit_card,bank,DV00618,DE.158.178.73,completed,
T0008640,U00400,R00832,2026-01-02 21:52:26,141.56,USD,18485.48,KES,130.5882,1.42,bank_transfer,bank,DV00400,US.229.181.62,completed,
T0015430,U00705,R01418,2026-01-02 21:57:00,161.34,USD,417644.4,TZS,2588.5883,1.61,apple_pay,tigopesa,DV00705,US.191.137.90,completed,
T0014608,U00668,R01340,2026-01-02 21:57:32,418.37,EUR,59322.94,KES,141.7952,4.18,apple_pay,bank,DV00668,DE.41.12.101,completed,
T0001756,U00087,R00180,2026-01-02 22:26:05,473.85,USD,61468.19,KES,129.7201,4.74,bank_transfer,mpesa,DV00087,US.7.71.189,completed,
T0013777,U00625,R01257,2026-01-02 22:27:58,158.35,GBP,25909.11,KES,163.6182,1.58,bank_transfer,bank,DV00625,GB.65.57.100,completed,
T0003178,U00150,R00310,2026-01-02 22:30:28,51.24,USD,774.04,GHS,15.1051,0.51,bank_transfer,mtn_momo,DV00150,US.51.53.240,completed,
T0006556,U00308,R00624,2026-01-02 22:52:59,196.74,GBP,650983.14,TZS,3308.8613,1.97,bank_transfer,mpesa,DV00308,GB.65.137.139,completed,
T0017046,U00778,R01574,2026-01-03 06:07:56,131.75,EUR,364784.17,TZS,2768.7919,1.32,bank_transfer,mpesa,DV00778,DE.92.44.108,completed,
T0004027,U00188,R00393,2026-01-03 06:12:33,99.19,USD,1485.95,GHS,14.9812,0.99,debit_card,bank,DV00188,US.193.23.79,completed,
T0015165,U00693,R01396,2026-01-03 06:17:17,269.9,USD,997743.93,UGX,3696.6843,2.7,debit_card,airtel_money,DV00693,US.93.76.30,completed,
T0008554,U00394,R00819,2026-01-03 06:49:30,212.39,USD,27574.79,KES,129.8295,2.12,debit_card,mpesa,DV00394,US.201.68.135,completed,
T0006244,U00295,R00596,2026-01-03 07:04:03,151.2,USD,19517.61,KES,129.0831,1.51,debit_card,bank,DV00295,US.83.171.115,completed,
T0001989,U00098,R00204,2026-01-03 07:33:54,384.83,GBP,1813617.49,UGX,4712.8135,3.85,debit_card,mtn_momo,DV00098,GB.177.202.82,failed,payout_provider_error
T0009932,U00455,R00940,2026-01-03 07:51:05,370.19,EUR,6049.08,GHS,16.3406,3.7,google_pay,mtn_momo,DV00455,DE.191.210.176,completed,
T0016421,U00749,R01512,2026-01-03 07:51:24,151.56,USD,224735.0,NGN,1482.8598,1.52,debit_card,bank,DV00749,US.151.107.47,completed,
T0012524,U00569,R01145,2026-01-03 08:04:42,341.32,GBP,1118757.9,TZS,3277.7442,3.41,debit_card,mpesa,DV00569,GB.244.176.206,completed,
T0010178,U00465,R00958,2026-01-03 08:51:13,138.02,EUR,19244.38,KES,139.436,1.38,debit_card,bank,DV00465,DE.47.162.247,completed,
T0003649,U00170,R00355,2026-01-03 08:57:28,158.34,USD,581346.43,UGX,3671.5997,1.58,debit_card,airtel_money,DV00170,US.5.128.2,completed,
T0014285,U00650,R01302,2026-01-03 09:05:52,552.43,USD,1447122.32,TZS,2619.5446,5.52,debit_card,mpesa,DV00650,US.110.57.35,completed,
T0015952,U00731,R01474,2026-01-03 09:59:56,287.53,GBP,542697.12,NGN,1887.4571,2.88,bank_transfer,bank,DV00731,GB.97.34.18,completed,
T0013233,U00600,R01214,2026-01-03 10:12:46,300.46,USD,4450.69,GHS,14.8132,3.0,debit_card,mtn_momo,DV00600,US.190.203.226,completed,
T0003039,U00145,R00302,2026-01-03 10:15:35,166.18,GBP,549493.32,TZS,3306.702,1.66,debit_card,tigopesa,DV00145,GB.186.17.149,completed,
T0005942,U00280,R00567,2026-01-03 10:29:21,76.22,USD,200071.66,TZS,2624.7868,0.76,debit_card,tigopesa,DV00280,US.25.147.63,completed,
T0012756,U00578,R01167,2026-01-03 11:11:58,248.0,GBP,829201.16,TZS,3343.4858,2.48,debit_card,tigopesa,DV00578,GB.38.1.103,completed,
T0011488,U00525,R01065,2026-01-03 11:22:45,337.97,EUR,952497.59,TZS,2818.2496,3.38,debit_card,mpesa,DV00525,DE.156.251.225,completed,
T0004135,U00194,R00405,2026-01-03 11:29:50,186.58,EUR,3046.08,GHS,16.3258,1.87,debit_card,bank,DV00194,DE.59.216.85,completed,
T0003305,U00155,R00321,2026-01-03 11:37:49,96.76,USD,1458.25,GHS,15.0708,0.97,google_pay,bank,DV00155,US.178.225.41,completed,
T0003687,U00173,R00362,2026-01-03 11:39:16,172.6,GBP,331720.03,NGN,1921.8611,1.73,apple_pay,bank,DV00173,GB.10.156.56,completed,
T0000610,U00032,R00074,2026-01-03 11:42:11,171.87,GBP,813547.34,UGX,4733.6088,1.72,apple_pay,airtel_money,DV00032,GB.10.208.10,completed,
T0014937,U00684,R01376,2026-01-03 12:22:11,135.88,USD,2012.48,GHS,14.8111,1.36,bank_transfer,bank,DV00684,US.216.202.146,completed,
T0003026,U00144,R00301,2026-01-03 12:25:07,267.54,GBP,44627.53,KES,166.8061,2.68,debit_card,mpesa,DV00144,GB.3.104.165,completed,
T0006333,U00299,R00605,2026-01-03 12:32:24,107.71,GBP,201848.36,NGN,1873.9538,1.08,debit_card,bank,DV00299,GB.28.115.38,completed,
T0001936,U00096,R00201,2026-01-03 12:34:30,163.67,USD,425436.75,TZS,2599.3647,1.64,bank_transfer,mpesa,DV00096,US.178.105.47,completed,
T0006544,U00307,R00623,2026-01-03 12:42:11,347.29,GBP,656523.77,NGN,1890.4401,3.47,apple_pay,bank,DV00307,GB.212.164.27,completed,
T0016383,U00747,R01508,2026-01-03 12:51:17,92.53,EUR,12997.89,KES,140.4744,0.93,bank_transfer,bank,DV00747,DE.38.52.145,completed,
T0010493,U00477,R00979,2026-01-03 13:02:47,206.55,GBP,34008.18,KES,164.6523,2.07,google_pay,mpesa,DV00477,GB.64.5.126,completed,
T0005271,U00248,R00506,2026-01-03 13:18:12,92.52,GBP,175542.46,NGN,1897.334,0.93,google_pay,bank,DV00248,GB.11.19.159,completed,
T0016333,U00745,R01503,2026-01-03 13:20:21,291.31,USD,4348.71,GHS,14.9282,2.91,debit_card,bank,DV00745,US.185.249.11,completed,
T0013788,U00625,R01257,2026-01-03 13:27:47,27.19,GBP,4424.53,KES,162.7399,0.5,debit_card,bank,DV00625,GB.25.32.34,completed,
T0012465,U00566,R01140,2026-01-03 13:28:24,325.57,GBP,53837.13,KES,165.3625,3.26,apple_pay,mpesa,DV00566,GB.134.32.77,completed,
T0008906,U00409,R00852,2026-01-03 13:39:05,162.96,USD,247505.78,NGN,1518.7666,1.63,debit_card,bank,DV00409,US.171.136.100,completed,
T0012512,U00569,R01145,2026-01-03 14:17:55,269.54,GBP,878962.92,TZS,3260.9389,2.7,google_pay,mpesa,DV00569,GB.28.14.204,completed,
T0005779,U00273,R00553,2026-01-03 14:33:22,342.74,EUR,572299.51,NGN,1669.7583,3.43,debit_card,bank,DV00273,DE.65.161.48,completed,
T0000860,U00045,R00102,2026-01-03 14:58:36,80.19,GBP,1523.51,GHS,18.9991,0.8,debit_card,mtn_momo,DV00045,GB.4.171.70,completed,
T0012383,U00562,R01134,2026-01-03 15:25:50,185.59,USD,275710.32,NGN,1485.5913,1.86,bank_transfer,bank,DV00562,US.225.149.52,completed,
T0000625,U00033,R00076,2026-01-03 15:31:32,203.36,EUR,576691.8,TZS,2835.8058,2.03,debit_card,tigopesa,DV00033,DE.100.84.68,completed,
T0003378,U00157,R00324,2026-01-03 16:20:27,184.57,GBP,350648.84,NGN,1899.821,1.85,debit_card,bank,DV00157,GB.82.22.162,completed,
T0000656,U00035,R00082,2026-01-03 16:59:49,227.96,GBP,38007.4,KES,166.7311,2.28,bank_transfer,mpesa,DV00035,GB.146.240.205,completed,
T0004992,U00233,R00478,2026-01-03 17:05:52,283.64,USD,741189.96,TZS,2613.1487,2.84,debit_card,tigopesa,DV00233,US.129.177.183,completed,
T0002373,U00116,R00249,2026-01-03 17:16:32,282.96,GBP,535004.77,NGN,1890.7717,2.83,bank_transfer,bank,DV00116,GB.18.100.206,completed,
T0004786,U00223,R00458,2026-01-03 17:25:17,92.74,GBP,1753.05,GHS,18.9029,0.93,bank_transfer,mtn_momo,DV00223,GB.67.223.211,completed,
T0003444,U00160,R00332,2026-01-03 17:32:54,67.21,GBP,11212.2,KES,166.8285,0.67,bank_transfer,bank,DV00160,GB.207.49.97,completed,
T0015031,U00688,R01385,2026-01-03 17:54:19,229.55,GBP,1090308.04,UGX,4749.7104,2.3,google_pay,airtel_money,DV00688,GB.42.195.45,completed,
T0003437,U00159,R00330,2026-01-03 18:04:22,174.09,GBP,820535.34,UGX,4713.2193,1.74,bank_transfer,airtel_money,DV00159,GB.175.212.137,completed,
T0001836,U00093,R00194,2026-01-03 18:05:59,108.16,GBP,203476.0,NGN,1881.3159,1.08,google_pay,bank,DV00093,GB.193.145.31,completed,
T0008019,U00372,R00761,2026-01-03 18:12:49,75.03,EUR,122030.82,NGN,1626.3387,0.75,debit_card,bank,DV00372,DE.195.88.159,completed,
T0003772,U00176,R00369,2026-01-03 18:18:59,151.15,EUR,2462.36,GHS,16.2911,1.51,bank_transfer,bank,DV00176,DE.5.34.109,completed,
T0015546,U00712,R01432,2026-01-03 18:21:09,63.49,GBP,298763.44,UGX,4705.5649,0.63,debit_card,airtel_money,DV00712,GB.238.119.59,completed,
T0015989,U00732,R01476,2026-01-03 18:27:37,329.68,GBP,54916.85,KES,166.5787,3.3,debit_card,bank,DV00732,GB.137.248.186,completed,
T0014714,U00674,R01352,2026-01-03 18:31:19,147.94,GBP,281241.83,NGN,1901.1047,1.48,debit_card,bank,DV00674,GB.111.155.46,completed,
T0015559,U00712,R01432,2026-01-03 18:33:12,59.42,GBP,275957.2,UGX,4643.9349,0.59,debit_card,airtel_money,DV00712,GB.50.78.246,completed,
T0012026,U00548,R01107,2026-01-03 18:41:26,75.53,USD,278701.76,UGX,3689.8952,0.76,google_pay,airtel_money,DV00548,US.238.94.124,completed,
T0004619,U00217,R00448,2026-01-03 18:55:45,309.08,USD,806356.64,TZS,2608.9269,3.09,debit_card,mpesa,DV00217,US.104.51.93,completed,
T0003082,U00147,R00305,2026-01-03 19:39:41,425.8,GBP,70350.18,KES,165.2193,4.26,debit_card,bank,DV00147,GB.176.38.130,completed,
T0000602,U00031,R00072,2026-01-03 19:50:04,235.37,USD,30674.35,KES,130.323,2.35,apple_pay,mpesa,DV00031,US.83.118.71,completed,
T0007493,U00352,R00719,2026-01-03 19:52:12,217.45,GBP,714931.68,TZS,3287.8014,2.17,bank_transfer,mpesa,DV00352,GB.25.25.48,completed,
T0005186,U00244,R00500,2026-01-03 20:16:14,322.34,EUR,530009.63,NGN,1644.2529,3.22,apple_pay,bank,DV00244,DE.171.173.223,completed,
T0007775,U00363,R00742,2026-01-03 20:32:01,50.8,USD,754.98,GHS,14.8623,0.51,bank_transfer,mtn_momo,DV00363,US.66.52.138,completed,
T0009566,U00438,R00901,2026-01-03 20:37:04,162.0,EUR,452493.53,TZS,2793.1719,1.62,debit_card,tigopesa,DV00438,DE.63.114.73,completed,
T0002409,U00117,R00250,2026-01-03 20:43:27,231.14,EUR,923346.13,UGX,3994.6682,2.31,bank_transfer,mtn_momo,DV00117,DE.179.70.152,completed,
T0006888,U00325,R00664,2026-01-03 20:46:40,168.97,GBP,324548.43,NGN,1920.7475,1.69,debit_card,bank,DV00325,GB.136.55.25,completed,
T0004003,U00187,R00391,2026-01-03 20:58:36,239.3,USD,3587.3,GHS,14.9906,2.39,google_pay,mtn_momo,DV00187,US.240.37.233,completed,
T0007141,U00335,R00684,2026-01-03 21:02:14,217.18,USD,27807.84,KES,128.0403,2.17,google_pay,bank,DV00335,US.106.105.194,completed,
T0003168,U00150,R00310,2026-01-03 21:08:08,66.99,USD,997.24,GHS,14.886,0.67,debit_card,mtn_momo,DV00150,US.198.243.33,completed,
T0008131,U00377,R00776,2026-01-03 21:17:56,159.61,USD,20866.54,KES,130.7307,1.6,debit_card,bank,DV00377,US.108.109.150,completed,
T0016252,U00742,R01497,2026-01-03 21:29:39,108.06,USD,398098.13,UGX,3683.9987,1.08,debit_card,airtel_money,DV00742,US.102.14.182,completed,
T0007722,U00360,R00736,2026-01-03 22:04:44,36.24,USD,4661.91,KES,128.6229,0.5,debit_card,mpesa,DV00360,US.30.189.13,completed,
T0002358,U00115,R00244,2026-01-03 22:25:52,57.27,GBP,186628.87,TZS,3258.7941,0.57,debit_card,mpesa,DV00115,GB.200.246.189,completed,
T0017223,U00786,R01587,2026-01-03 22:30:12,603.99,GBP,98933.03,KES,163.7997,6.04,debit_card,mpesa,DV00786,GB.222.42.77,completed,
T0004278,U00201,R00420,2026-01-03 22:37:03,194.42,GBP,368437.54,NGN,1895.0897,1.94,google_pay,bank,DV00201,GB.239.71.28,completed,
T0016380,U00746,R01505,2026-01-03 22:45:30,88.87,USD,11384.58,KES,128.0993,0.89,bank_transfer,bank,DV00746,US.77.75.106,completed,
T0010566,U00482,R00990,2026-01-03 22:47:53,90.12,EUR,358881.86,UGX,3982.2624,0.9,apple_pay,mtn_momo,DV00482,DE.151.73.172,completed,
T0006371,U00301,R00612,2026-01-03 22:54:34,441.46,EUR,1757455.99,UGX,3981.0269,4.41,bank_transfer,airtel_money,DV00301,DE.33.158.24,completed,
T0007486,U00351,R00718,2026-01-04 06:12:20,48.26,EUR,789.44,GHS,16.3572,0.5,debit_card,bank,DV00351,DE.78.154.68,completed,
T0015848,U00726,R01463,2026-01-04 06:30:41,236.15,GBP,451495.46,NGN,1911.9217,2.36,debit_card,bank,DV00726,GB.132.39.229,completed,
T0011514,U00527,R01070,2026-01-04 06:43:17,270.29,GBP,5116.86,GHS,18.9308,2.7,debit_card,bank,DV00527,GB.235.23.212,completed,
T0010786,U00490,R01005,2026-01-04 06:54:44,183.74,USD,479567.41,TZS,2609.9968,1.84,debit_card,mpesa,DV00490,US.34.170.6,failed,card_declined
T0010797,U00491,R01006,2026-01-04 06:56:09,207.23,GBP,960659.19,UGX,4635.8069,2.07,debit_card,mtn_momo,DV00491,GB.214.178.14,completed,
T0003431,U00159,R00330,2026-01-04 07:01:13,62.8,GBP,296122.44,UGX,4715.3922,0.63,debit_card,airtel_money,DV00159,GB.115.66.162,failed,insufficient_funds
T0001855,U00093,R00194,2026-01-04 07:14:02,321.26,GBP,607070.22,NGN,1889.6407,3.21,apple_pay,bank,DV00093,GB.173.99.7,completed,
T0005496,U00260,R00526,2026-01-04 07:33:43,170.91,GBP,807147.81,UGX,4722.6368,1.71,bank_transfer,airtel_money,DV00260,GB.223.78.7,completed,
T0004122,U00192,R00401,2026-01-04 07:50:48,234.05,GBP,38074.71,KES,162.6796,2.34,debit_card,mpesa,DV00192,GB.207.159.141,completed,
T0013728,U00623,R01253,2026-01-04 08:06:27,565.98,GBP,92007.08,KES,162.5631,5.66,apple_pay,bank,DV00623,GB.211.137.196,completed,
T0009299,U00426,R00880,2026-01-04 08:07:21,377.6,EUR,621215.56,NGN,1645.1711,3.78,bank_transfer,bank,DV00426,DE.211.190.124,completed,
T0006601,U00310,R00630,2026-01-04 08:08:22,260.44,GBP,4948.42,GHS,19.0002,2.6,apple_pay,bank,DV00310,GB.75.169.44,failed,payout_provider_error
T0005626,U00265,R00538,2026-01-04 08:32:47,322.21,GBP,1530078.31,UGX,4748.6603,3.22,debit_card,airtel_money,DV00265,GB.247.153.223,completed,
T0010529,U00479,R00982,2026-01-04 08:40:00,124.5,EUR,503356.81,UGX,4042.9419,1.25,bank_transfer,mtn_momo,DV00479,DE.193.18.126,completed,
T0010149,U00463,R00954,2026-01-04 08:59:39,367.94,GBP,60795.04,KES,165.229,3.68,debit_card,mpesa,DV00463,GB.204.21.238,completed,
T0012629,U00572,R01152,2026-01-04 09:05:25,141.29,EUR,234747.33,NGN,1661.4275,1.41,debit_card,bank,DV00572,DE.87.158.166,completed,
T0004915,U00228,R00467,2026-01-04 09:16:36,188.28,USD,694694.27,UGX,3689.7389,1.88,apple_pay,airtel_money,DV00228,US.89.244.196,completed,
T0012263,U00559,R01128,2026-01-04 09:21:17,224.68,GBP,36615.73,KES,162.9718,2.25,google_pay,bank,DV00559,GB.165.65.171,completed,
T0011586,U00530,R01073,2026-01-04 09:22:05,92.09,EUR,151914.11,NGN,1649.6214,0.92,bank_transfer,bank,DV00530,DE.213.90.169,completed,
T0015692,U00718,R01445,2026-01-04 09:37:42,401.5,GBP,7741.57,GHS,19.2814,4.02,bank_transfer,mtn_momo,DV00718,GB.204.67.215,completed,
T0004182,U00196,R00409,2026-01-04 10:09:12,386.43,GBP,7287.0,GHS,18.8574,3.86,apple_pay,mtn_momo,DV00196,GB.57.243.239,completed,
T0009512,U00435,R00897,2026-01-04 10:42:41,326.68,EUR,5331.76,GHS,16.3213,3.27,bank_transfer,bank,DV00435,DE.159.182.229,completed,
T0015737,U00721,R01451,2026-01-04 10:43:05,203.73,GBP,673863.57,TZS,3307.5752,2.04,google_pay,tigopesa,DV00721,GB.166.114.74,completed,
T0011638,U00532,R01077,2026-01-04 11:04:03,200.62,GBP,3799.99,GHS,18.9411,2.01,debit_card,mtn_momo,DV00532,GB.218.136.65,completed,
T0013550,U00614,R01239,2026-01-04 11:09:13,383.0,USD,571106.6,NGN,1491.1341,3.83,debit_card,bank,DV00614,US.13.152.214,completed,
T0016405,U00748,R01509,2026-01-04 11:28:02,79.74,GBP,13258.69,KES,166.2653,0.8,bank_transfer,bank,DV00748,GB.162.151.118,completed,
T0001825,U00091,R00192,2026-01-04 11:37:37,109.58,USD,166592.69,NGN,1520.3024,1.1,debit_card,bank,DV00091,US.233.175.209,completed,
T0004085,U00190,R00397,2026-01-04 11:59:30,135.66,GBP,448563.27,TZS,3306.5789,1.36,bank_transfer,mpesa,DV00190,GB.97.46.40,completed,
T0011911,U00544,R01099,2026-01-04 12:06:45,173.36,USD,256873.36,NGN,1481.7671,1.73,google_pay,bank,DV00544,US.14.236.122,completed,
T0002837,U00136,R00285,2026-01-04 12:35:10,73.82,EUR,10204.59,KES,138.2433,0.74,bank_transfer,mpesa,DV00136,DE.233.98.71,completed,
T0011618,U00531,R01075,2026-01-04 13:06:04,103.95,GBP,1998.5,GHS,19.2253,1.04,debit_card,mtn_momo,DV00531,GB.106.20.6,failed,payout_provider_error
T0017153,U00782,R01579,2026-01-04 13:07:59,134.34,GBP,22023.48,KES,163.9359,1.34,bank_transfer,bank,DV00782,GB.47.74.248,completed,
T0009291,U00425,R00879,2026-01-04 13:13:52,101.47,USD,377389.5,UGX,3719.272,1.01,debit_card,airtel_money,DV00425,US.77.5.62,completed,
T0010787,U00491,R01006,2026-01-04 13:36:33,263.96,GBP,1258043.85,UGX,4766.0636,2.64,apple_pay,mtn_momo,DV00491,GB.106.251.86,completed,
T0014759,U00676,R01358,2026-01-04 13:54:58,134.69,GBP,258461.61,NGN,1918.9668,1.35,debit_card,bank,DV00676,GB.168.12.104,completed,
T0004273,U00200,R00417,2026-01-04 13:57:42,142.81,GBP,23283.69,KES,163.0374,1.43,bank_transfer,mpesa,DV00200,GB.1.166.200,completed,
T0010500,U00478,R00980,2026-01-04 14:32:07,149.47,USD,383155.87,TZS,2563.4498,1.49,debit_card,mpesa,DV00478,US.202.120.59,completed,
T0009871,U00451,R00927,2026-01-04 14:37:32,227.1,USD,341663.99,NGN,1504.481,2.27,debit_card,bank,DV00451,US.30.2.239,completed,
T0013553,U00614,R01239,2026-01-04 14:45:58,422.05,USD,634297.48,NGN,1502.9061,4.22,apple_pay,bank,DV00614,US.194.219.172,completed,
T0014881,U00681,R01370,2026-01-04 14:56:15,89.43,GBP,298999.25,TZS,3343.4464,0.89,google_pay,mpesa,DV00681,GB.225.199.249,completed,
T0000692,U00037,R00085,2026-01-04 15:01:31,778.37,USD,11844.05,GHS,15.2164,7.78,debit_card,bank,DV00037,US.211.77.49,completed,
T0002752,U00132,R00277,2026-01-04 15:08:36,115.52,GBP,544517.88,UGX,4713.7516,1.16,debit_card,airtel_money,DV00132,GB.55.155.55,completed,
T0004160,U00194,R00405,2026-01-04 15:09:53,196.85,EUR,3218.18,GHS,16.3482,1.97,debit_card,bank,DV00194,DE.202.236.61,completed,
T0000832,U00043,R00098,2026-01-04 15:17:04,67.21,GBP,311924.16,UGX,4641.2249,0.67,bank_transfer,airtel_money,DV00043,GB.47.242.193,failed,insufficient_funds
T0000465,U00024,R00053,2026-01-04 15:39:09,319.65,GBP,53074.04,KES,166.0394,3.2,debit_card,bank,DV00024,GB.76.126.62,completed,
T0009254,U00424,R00875,2026-01-04 15:45:39,202.7,EUR,27970.01,KES,137.9858,2.03,debit_card,bank,DV00424,DE.142.228.146,completed,
T0000647,U00035,R00081,2026-01-04 15:46:22,172.84,GBP,28490.77,KES,164.8389,1.73,debit_card,bank,DV00035,GB.88.92.189,completed,
